doi,alpha
10.1037_0021-9010.73.4.753,TRUE
10.1037_0021-9010.74.1.157,TRUE
10.1037_0021-9010.74.6.869,TRUE
10.1037_0021-9010.74.6.884,TRUE
10.1037_0021-9010.74.6.927,TRUE
10.1037_0021-9010.74.6.951,TRUE
10.1037_0021-9010.75.1.51,TRUE
10.1037_0021-9010.75.2.127,TRUE
10.1037_0021-9010.75.2.132,TRUE
10.1037_0021-9010.75.2.194,TRUE
10.1037_0021-9010.75.2.204,TRUE
10.1037_0021-9010.75.2.217,TRUE
10.1037_0021-9010.75.3.246,TRUE
10.1037_0021-9010.75.3.310,TRUE
10.1037_0021-9010.75.4.378,TRUE
10.1037_0021-9010.75.4.399,TRUE
10.1037_0021-9010.75.5.487,TRUE
10.1037_0021-9010.75.5.539,TRUE
10.1037_0021-9010.75.5.561,TRUE
10.1037_0021-9010.75.6.613,TRUE
10.1037_0021-9010.75.6.640,TRUE
10.1037_0021-9010.75.6.658,TRUE
10.1037_0021-9010.75.6.698,TRUE
10.1037_0021-9010.75.6.748,TRUE
10.1037_0021-9010.76.1.106,TRUE
10.1037_0021-9010.76.1.143,TRUE
10.1037_0021-9010.76.1.40,TRUE
10.1037_0021-9010.76.1.46,TRUE
10.1037_0021-9010.76.1.81,TRUE
10.1037_0021-9010.76.1.99,TRUE
10.1037_0021-9010.76.2.247,TRUE
10.1037_0021-9010.76.2.308,TRUE
10.1037_0021-9010.76.4.508,TRUE
10.1037_0021-9010.76.4.541,TRUE
10.1037_0021-9010.76.5.607,TRUE
10.1037_0021-9010.76.5.619,TRUE
10.1037_0021-9010.76.5.708,TRUE
10.1037_0021-9010.77.3.227,TRUE
10.1037_0021-9010.77.3.377,TRUE
10.1037_0021-9010.77.4.511,TRUE
10.1037_0021-9010.77.4.536,TRUE
10.1037_0021-9010.77.4.562,TRUE
10.1037_0021-9010.77.5.598,TRUE
10.1037_0021-9010.77.5.623,TRUE
10.1037_0021-9010.77.5.738,TRUE
10.1037_0021-9010.77.5.768,TRUE
10.1037_0021-9010.77.6.926,TRUE
10.1037_0021-9010.78.1.105,TRUE
10.1037_0021-9010.78.1.111,TRUE
10.1037_0021-9010.78.1.98,TRUE
10.1037_0021-9010.78.3.382,TRUE
10.1037_0021-9010.78.4.552,TRUE
10.1037_0021-9010.78.4.679,TRUE
10.1037_0021-9010.78.6.891,TRUE
10.1037_0021-9010.78.6.917,TRUE
10.1037_0021-9010.78.6.928,TRUE
10.1037_0021-9010.79.1.24,TRUE
10.1037_0021-9010.79.2.272,TRUE
10.1037_0021-9010.79.3.364,TRUE
10.1037_0021-9010.79.3.381,TRUE
10.1037_0021-9010.79.4.544,TRUE
10.1037_0021-9010.79.4.574,TRUE
10.1037_0021-9010.79.5.744,TRUE
10.1037_0021-9010.79.6.836,TRUE
10.1037_0021-9010.79.6.875,TRUE
10.1037_0021-9010.79.6.909,TRUE
10.1037_0021-9010.79.6.937,TRUE
10.1037_0021-9010.79.6.971,TRUE
10.1037_0021-9010.79.6.993,TRUE
10.1037_0021-9010.79.6.998,TRUE
10.1037_0021-9010.80.1.133,TRUE
10.1037_0021-9010.80.1.168,TRUE
10.1037_0021-9010.80.1.178,TRUE
10.1037_0021-9010.80.1.186,TRUE
10.1037_0021-9010.80.1.191,TRUE
10.1037_0021-9010.80.1.43,TRUE
10.1037_0021-9010.80.1.6,TRUE
10.1037_0021-9010.80.2.211,TRUE
10.1037_0021-9010.80.2.239,TRUE
10.1037_0021-9010.80.2.253,TRUE
10.1037_0021-9010.80.2.271,TRUE
10.1037_0021-9010.80.2.282,TRUE
10.1037_0021-9010.80.2.292,TRUE
10.1037_0021-9010.80.3.418,TRUE
10.1037_0021-9010.80.5.607,TRUE
10.1037_0021-9010.80.6.697,TRUE
10.1037_0021-9010.81.1.110,TRUE
10.1037_0021-9010.81.1.22,TRUE
10.1037_0021-9010.81.1.64,TRUE
10.1037_0021-9010.81.1.76,TRUE
10.1037_0021-9010.81.2.170,TRUE
10.1037_0021-9010.81.2.187,TRUE
10.1037_0021-9010.81.2.199,TRUE
10.1037_0021-9010.81.3.228,TRUE
10.1037_0021-9010.81.3.261,TRUE
10.1037_0021-9010.81.3.282,TRUE
10.1037_0021-9010.81.4.358,TRUE
10.1037_0021-9010.81.4.369,TRUE
10.1037_0021-9010.81.4.400,TRUE
10.1037_0021-9010.81.4.429,TRUE
10.1037_0021-9010.81.5.474,TRUE
10.1037_0021-9010.81.5.498,TRUE
10.1037_0021-9010.81.5.525,TRUE
10.1037_0021-9010.81.5.532,TRUE
10.1037_0021-9010.81.5.557,TRUE
10.1037_0021-9010.81.5.595,TRUE
10.1037_0021-9010.81.6.619,TRUE
10.1037_0021-9010.81.6.628,TRUE
10.1037_0021-9010.81.6.648,TRUE
10.1037_0021-9010.81.6.680,TRUE
10.1037_0021-9010.81.6.738,TRUE
10.1037_0021-9010.81.6.795,TRUE
10.1037_0021-9010.81.6.806,TRUE
10.1037_0021-9010.82.1.104,TRUE
10.1037_0021-9010.82.1.160,TRUE
10.1037_0021-9010.82.1.178,TRUE
10.1037_0021-9010.82.1.6,TRUE
10.1037_0021-9010.82.1.89,TRUE
10.1037_0021-9010.82.2.211,TRUE
10.1037_0021-9010.82.2.311,TRUE
10.1037_0021-9010.82.3.444,TRUE
10.1037_0021-9010.82.4.578,TRUE
10.1037_0021-9010.82.4.614,TRUE
10.1037_0021-9010.82.5.699,TRUE
10.1037_0021-9010.82.5.764,TRUE
10.1037_0021-9010.82.5.803,TRUE
10.1037_0021-9010.82.5.812,TRUE
10.1037_0021-9010.82.6.858,TRUE
10.1037_0021-9010.82.6.900,TRUE
10.1037_0021-9010.82.6.920,TRUE
10.1037_0021-9010.82.6.935,TRUE
10.1037_0021-9010.83.2.190,TRUE
10.1037_0021-9010.83.2.218,TRUE
10.1037_0021-9010.83.2.247,TRUE
10.1037_0021-9010.83.2.261,TRUE
10.1037_0021-9010.83.2.277,TRUE
10.1037_0021-9010.83.2.330,TRUE
10.1037_0021-9010.83.3.377,TRUE
10.1037_0021-9010.83.3.408,TRUE
10.1037_0021-9010.83.3.486,TRUE
10.1037_0021-9010.83.4.531,TRUE
10.1037_0021-9010.83.4.545,TRUE
10.1037_0021-9010.83.4.557,TRUE
10.1037_0021-9010.83.4.565,TRUE
10.1037_0021-9010.84.3.349,TRUE
10.1037_0021-9010.84.3.362,TRUE
10.1037_0021-9010.84.3.416,TRUE
10.1037_0021-9010.84.3.428,TRUE
10.1037_0021-9010.84.4.467,TRUE
10.1037_0021-9010.84.4.529,TRUE
10.1037_0021-9010.84.4.585,TRUE
10.1037_0021-9010.84.5.680,TRUE
10.1037_0021-9010.84.5.721,TRUE
10.1037_0021-9010.84.6.897,TRUE
10.1037_0021-9010.84.6.925,TRUE
10.1037_0021-9010.85.1.102,TRUE
10.1037_0021-9010.85.1.13,TRUE
10.1037_0021-9010.85.1.86,TRUE
10.1037_0021-9010.85.2.219,TRUE
10.1037_0021-9010.85.3.462,TRUE
10.1037_0021-9010.85.3.479,TRUE
10.1037_0021-9010.85.5.659,TRUE
10.1037_0021-9010.85.5.724,TRUE
10.1037_0021-9010.85.6.1004,TRUE
10.1037_0021-9010.85.6.848,TRUE
10.1037_0021-9010.85.6.888,TRUE
10.1037_0021-9010.85.6.919,TRUE
10.1037_0021-9010.86.1.161,TRUE
10.1037_0021-9010.86.1.17,TRUE
10.1037_0021-9010.86.1.52,TRUE
10.1037_0021-9010.86.2.194,TRUE
10.1037_0021-9010.86.2.279,TRUE
10.1037_0021-9010.86.2.316,TRUE
10.1037_0021-9010.86.2.351,TRUE
10.1037_0021-9010.86.3.401,TRUE
10.1037_0021-9010.86.3.418,TRUE
10.1037_0021-9010.86.3.459,TRUE
10.1037_0021-9010.86.3.481,TRUE
10.1037_0021-9010.86.3.513,TRUE
10.1037_0021-9010.86.4.621,TRUE
10.1037_0021-9010.86.4.653,TRUE
10.1037_0021-9010.86.4.697,TRUE
10.1037_0021-9010.86.4.764,TRUE
10.1037_0021-9010.86.5.1006,TRUE
10.1037_0021-9010.86.5.884,TRUE
10.1037_0021-9010.86.5.930,TRUE
10.1037_0021-9010.87.1.143,TRUE
10.1037_0021-9010.87.1.176,TRUE
10.1037_0021-9010.87.1.43,TRUE
10.1037_0021-9010.87.1.81,TRUE
10.1037_0021-9010.87.2.280,TRUE
10.1037_0021-9010.87.2.312,TRUE
10.1037_0021-9010.87.2.320,TRUE
10.1037_0021-9010.87.2.355,TRUE
10.1037_0021-9010.87.2.402,TRUE
10.1037_0021-9010.87.3.465,TRUE
10.1037_0021-9010.87.3.497,TRUE
10.1037_0021-9010.87.3.565,TRUE
10.1037_0021-9010.87.3.574,TRUE
10.1037_0021-9010.87.4.687,TRUE
10.1037_0021-9010.87.4.723,TRUE
10.1037_0021-9010.87.4.735,TRUE
10.1037_0021-9010.87.4.789,TRUE
10.1037_0021-9010.87.5.1001,TRUE
10.1037_0021-9010.87.5.858,TRUE
10.1037_0021-9010.87.5.903,TRUE
10.1037_0021-9010.87.5.929,TRUE
10.1037_0021-9010.87.5.963,TRUE
10.1037_0021-9010.87.6.1042,TRUE
10.1037_0021-9010.87.6.1086,TRUE
10.1037_0021-9010.87.6.1175,TRUE
10.1037_0021-9010.88.1.100,TRUE
10.1037_0021-9010.88.1.113,TRUE
10.1037_0021-9010.88.1.40,TRUE
10.1037_0021-9010.88.1.67,TRUE
10.1037_0021-9010.88.1.79,TRUE
10.1037_0021-9010.88.2.256,TRUE
10.1037_0021-9010.88.2.295,TRUE
10.1037_0021-9010.88.2.306,TRUE
10.1037_0021-9010.88.3.379,TRUE
10.1037_0021-9010.88.3.413,TRUE
10.1037_0021-9010.88.3.518,TRUE
10.1037_0021-9010.88.3.552,TRUE
10.1037_0021-9010.88.4.672,TRUE
10.1037_0021-9010.88.4.680,TRUE
10.1037_0021-9010.88.5.795,TRUE
10.1037_0021-9010.88.5.821,TRUE
10.1037_0021-9010.88.5.944,TRUE
10.1037_0021-9010.88.6.1005,TRUE
10.1037_0021-9010.89.2.187,TRUE
10.1037_0021-9010.89.2.311,TRUE
10.1037_0021-9010.89.3.405,TRUE
10.1037_0021-9010.89.3.416,TRUE
10.1037_0021-9010.89.3.483,TRUE
10.1037_0021-9010.89.3.509,TRUE
10.1037_0021-9010.89.4.622,TRUE
10.1037_0021-9010.89.4.633,TRUE
10.1037_0021-9010.89.4.715,TRUE
10.1037_0021-9010.89.5.755,TRUE
10.1037_0021-9010.89.5.769,TRUE
10.1037_0021-9010.89.5.892,TRUE
10.1037_0021-9010.89.6.1035,TRUE
10.1037_0021-9010.89.6.1092,TRUE
10.1037_0021-9010.90.1.13,TRUE
10.1037_0021-9010.90.1.167,TRUE
10.1037_0021-9010.90.1.3,TRUE
10.1037_0021-9010.90.2.335,TRUE
10.1037_0021-9010.90.2.363,TRUE
10.1037_0021-9010.90.3.483,TRUE
10.1037_0021-9010.90.3.553,TRUE
10.1037_0021-9010.90.4.677,TRUE
10.1037_0021-9010.90.4.710,TRUE
10.1037_0021-9010.90.4.740,TRUE
10.1037_0021-9010.90.4.782,TRUE
10.1037_0021-9010.90.4.792,TRUE
10.1037_0021-9010.90.5.1011,TRUE
10.1037_0021-9010.90.5.905,TRUE
10.1037_0021-9010.90.5.917,TRUE
10.1037_0021-9010.90.5.972,TRUE
10.1037_0021-9010.90.5.991,TRUE
10.1037_0021-9010.90.6.1168,TRUE
10.1037_0021-9010.90.6.1217,TRUE
10.1037_0021-9010.90.6.1228,TRUE
10.1037_0021-9010.90.6.1241,TRUE
10.1037_0021-9010.90.6.1265,TRUE
10.1037_0021-9010.91.1.109,TRUE
10.1037_0021-9010.91.1.126,TRUE
10.1037_0021-9010.91.1.156,TRUE
10.1037_0021-9010.91.1.176,TRUE
10.1037_0021-9010.91.1.202,TRUE
10.1037_0021-9010.91.1.233,TRUE
10.1037_0021-9010.91.2.330,TRUE
10.1037_0021-9010.91.2.467,TRUE
10.1037_0021-9010.91.2.475,TRUE
10.1037_0021-9010.91.2.498,TRUE
10.1037_0021-9010.91.3.579,TRUE
10.1037_0021-9010.91.3.622,TRUE
10.1037_0021-9010.91.3.653,TRUE
10.1037_0021-9010.91.4.828,TRUE
10.1037_0021-9010.91.4.927,TRUE
10.1037_0021-9010.91.4.936,TRUE
10.1037_0021-9010.91.4.954,TRUE
10.1037_0021-9010.91.4.963,TRUE
10.1037_0021-9010.92.1.17,TRUE
10.1037_0021-9010.92.2.356,TRUE
10.1037_0021-9010.92.2.475,TRUE
10.1037_0021-9010.92.2.511,TRUE
10.1037_0021-9010.92.3.639,TRUE
10.1037_0021-9010.92.3.666,TRUE
10.1037_0021-9010.92.3.722,TRUE
10.1037_0021-9010.92.3.745,TRUE
10.1037_0021-9010.92.3.757,TRUE
10.1037_0021-9010.92.3.786,TRUE
10.1037_0021-9010.92.3.794,TRUE
10.1037_0021-9010.92.4.1031,TRUE
10.1037_0021-9010.92.4.1069,TRUE
10.1037_0021-9010.92.4.1103,TRUE
10.1037_0021-9010.92.4.1131,TRUE
10.1037_0021-9010.92.4.978,TRUE
10.1037_0021-9010.92.5.1228,TRUE
10.1037_0021-9010.92.5.1270,TRUE
10.1037_0021-9010.92.5.1299,TRUE
10.1037_0021-9010.92.5.1320,TRUE
10.1037_0021-9010.92.5.1427,TRUE
10.1037_0021-9010.92.5.1437,TRUE
10.1037_0021-9010.92.5.1456,TRUE
10.1037_0021-9010.92.6.1542,TRUE
10.1037_0021-9010.92.6.1570,TRUE
10.1037_0021-9010.92.6.1584,TRUE
10.1037_0021-9010.92.6.1597,TRUE
10.1037_0021-9010.92.6.1625,TRUE
10.1037_0021-9010.92.6.1683,TRUE
10.1037_0021-9010.92.6.1709,TRUE
10.1037_0021-9010.92.6.1722,TRUE
10.1037_0021-9010.92.6.1731,TRUE
10.1037_0021-9010.93.1.125,TRUE
10.1037_0021-9010.93.1.155,TRUE
10.1037_0021-9010.93.1.170,TRUE
10.1037_0021-9010.93.1.199,TRUE
10.1037_0021-9010.93.1.225,TRUE
10.1037_0021-9010.93.1.84,TRUE
10.1037_0021-9010.93.2.296,TRUE
10.1037_0021-9010.93.2.317,TRUE
10.1037_0021-9010.93.2.374,TRUE
10.1037_0021-9010.93.2.453,TRUE
10.1037_0021-9010.93.3.593,TRUE
10.1037_0021-9010.93.3.602,TRUE
10.1037_0021-9010.93.3.645,TRUE
10.1037_0021-9010.93.4.733,TRUE
10.1037_0021-9010.93.4.744,TRUE
10.1037_0021-9010.93.4.758,TRUE
10.1037_0021-9010.93.4.893,TRUE
10.1037_0021-9010.93.5.1104,TRUE
10.1037_0021-9010.93.5.1139,TRUE
10.1037_0021-9010.93.5.1147,TRUE
10.1037_0021-9010.93.5.1183,TRUE
10.1037_0021-9010.94.2.353,TRUE
10.1037_0022-006X.53.1.7,TRUE
10.1037_0022-006X.53.1.88,TRUE
10.1037_0022-006X.53.2.151,TRUE
10.1037_0022-006X.53.3.393,TRUE
10.1037_0022-006X.53.3.422,TRUE
10.1037_0022-006X.53.4.480,TRUE
10.1037_0022-006X.53.4.491,TRUE
10.1037_0022-006X.53.4.500,TRUE
10.1037_0022-006X.53.4.512,TRUE
10.1037_0022-006X.53.5.647,TRUE
10.1037_0022-006X.53.5.657,TRUE
10.1037_0022-006X.53.6.905,TRUE
10.1037_0022-006X.53.6.933,TRUE
10.1037_0022-006X.54.2.241,TRUE
10.1037_0022-006X.54.2.267,TRUE
10.1037_0022-006X.54.3.309,TRUE
10.1037_0022-006X.54.3.320,TRUE
10.1037_0022-006X.54.3.390,TRUE
10.1037_0022-006X.54.4.424,TRUE
10.1037_0022-006X.54.4.514,TRUE
10.1037_0022-006X.54.5.688,TRUE
10.1037_0022-006X.54.5.732,TRUE
10.1037_0022-006X.55.1.10,TRUE
10.1037_0022-006X.55.1.55,TRUE
10.1037_0022-006X.55.1.68,TRUE
10.1037_0022-006X.55.2.139,TRUE
10.1037_0022-006X.55.2.251,TRUE
10.1037_0022-006X.55.3.347,TRUE
10.1037_0022-006X.55.3.411,TRUE
10.1037_0022-006X.55.4.577,TRUE
10.1037_0022-006X.55.4.599,TRUE
10.1037_0022-006X.55.5.712,TRUE
10.1037_0022-006X.55.5.762,TRUE
10.1037_0022-006X.55.6.866,TRUE
10.1037_0022-006X.55.6.889,TRUE
10.1037_0022-006X.56.1.104,TRUE
10.1037_0022-006X.56.1.91,TRUE
10.1037_0022-006X.56.4.509,TRUE
10.1037_0022-006X.56.4.617,TRUE
10.1037_0022-006X.56.5.762,TRUE
10.1037_0022-006X.56.6.851,TRUE
10.1037_0022-006X.56.6.863,TRUE
10.1037_0022-006X.57.1.117,TRUE
10.1037_0022-006X.57.1.68,TRUE
10.1037_0022-006X.57.2.287,TRUE
10.1037_0022-006X.57.3.344,TRUE
10.1037_0022-006X.57.3.408,TRUE
10.1037_0022-006X.57.4.505,TRUE
10.1037_0022-006X.57.5.590,TRUE
10.1037_0022-006X.57.6.747,TRUE
10.1037_0022-006X.57.6.768,TRUE
10.1037_0022-006X.58.1.109,TRUE
10.1037_0022-006X.58.1.126,TRUE
10.1037_0022-006X.58.1.99,TRUE
10.1037_0022-006X.58.3.304,TRUE
10.1037_0022-006X.58.4.408,TRUE
10.1037_0022-006X.58.5.554,TRUE
10.1037_0022-006X.58.6.748,TRUE
10.1037_0022-006X.58.6.790,TRUE
10.1037_0022-006X.59.1.150,TRUE
10.1037_0022-006X.59.2.282,TRUE
10.1037_0022-006X.59.2.305,TRUE
10.1037_0022-006X.59.3.479,TRUE
10.1037_0022-006X.60.1.104,TRUE
10.1037_0022-006X.60.1.41,TRUE
10.1037_0022-006X.60.1.56,TRUE
10.1037_0022-006X.60.2.240,TRUE
10.1037_0022-006X.60.2.252,TRUE
10.1037_0022-006X.60.2.274,TRUE
10.1037_0022-006X.60.2.293,TRUE
10.1037_0022-006X.60.3.433,TRUE
10.1037_0022-006X.60.3.441,TRUE
10.1037_0022-006X.60.3.463,TRUE
10.1037_0022-006X.60.3.470,TRUE
10.1037_0022-006X.60.5.748,TRUE
10.1037_0022-006X.60.6.916,TRUE
10.1037_0022-006X.60.6.943,TRUE
10.1037_0022-006X.60.6.962,TRUE
10.1037_0022-006X.61.1.104,TRUE
10.1037_0022-006X.61.1.147,TRUE
10.1037_0022-006X.61.1.156,TRUE
10.1037_0022-006X.61.1.40,TRUE
10.1037_0022-006X.61.2.276,TRUE
10.1037_0022-006X.61.2.344,TRUE
10.1037_0022-006X.61.3.462,TRUE
10.1037_0022-006X.61.3.468,TRUE
10.1037_0022-006X.61.3.528,TRUE
10.1037_0022-006X.61.4.659,TRUE
10.1037_0022-006X.61.5.831,TRUE
10.1037_0022-006X.61.5.865,TRUE
10.1037_0022-006X.61.6.1096,TRUE
10.1037_0022-006X.61.6.941,TRUE
10.1037_0022-006X.62.1.147,TRUE
10.1037_0022-006X.62.1.191,TRUE
10.1037_0022-006X.62.1.28,TRUE
10.1037_0022-006X.62.2.252,TRUE
10.1037_0022-006X.62.2.324,TRUE
10.1037_0022-006X.62.2.366,TRUE
10.1037_0022-006X.62.2.404,TRUE
10.1037_0022-006X.62.3.500,TRUE
10.1037_0022-006X.62.3.543,TRUE
10.1037_0022-006X.62.3.603,TRUE
10.1037_0022-006X.62.3.611,TRUE
10.1037_0022-006X.62.3.620,TRUE
10.1037_0022-006X.62.4.851,TRUE
10.1037_0022-006X.62.5.1033,TRUE
10.1037_0022-006X.62.5.1044,TRUE
10.1037_0022-006X.62.5.965,TRUE
10.1037_0022-006X.62.5.982,TRUE
10.1037_0022-006X.62.6.1194,TRUE
10.1037_0022-006X.62.6.1204,TRUE
10.1037_0022-006X.62.6.1213,TRUE
10.1037_0022-006X.63.1.101,TRUE
10.1037_0022-006X.63.1.154,TRUE
10.1037_0022-006X.63.2.249,TRUE
10.1037_0022-006X.63.2.327,TRUE
10.1037_0022-006X.63.3.361,TRUE
10.1037_0022-006X.63.3.408,TRUE
10.1037_0022-006X.63.3.460,TRUE
10.1037_0022-006X.63.3.490,TRUE
10.1037_0022-006X.63.3.499,TRUE
10.1037_0022-006X.63.4.518,TRUE
10.1037_0022-006X.63.4.560,TRUE
10.1037_0022-006X.63.4.594,TRUE
10.1037_0022-006X.63.4.624,TRUE
10.1037_0022-006X.63.4.644,TRUE
10.1037_0022-006X.63.4.651,TRUE
10.1037_0022-006X.63.5.754,TRUE
10.1037_0022-006X.63.5.797,TRUE
10.1037_0022-006X.63.6.1037,TRUE
10.1037_0022-006X.63.6.1044,TRUE
10.1037_0022-006X.64.1.109,TRUE
10.1037_0022-006X.64.1.179,TRUE
10.1037_0022-006X.64.3.532,TRUE
10.1037_0022-006X.64.3.569,TRUE
10.1037_0022-006X.64.3.577,TRUE
10.1037_0022-006X.64.3.619,TRUE
10.1037_0022-006X.64.4.758,TRUE
10.1037_0022-006X.64.4.808,TRUE
10.1037_0022-006X.64.5.1029,TRUE
10.1037_0022-006X.64.5.1054,TRUE
10.1037_0022-006X.64.6.1326,TRUE
10.1037_0022-006X.64.6.1377,TRUE
10.1037_0022-006X.65.1.110,TRUE
10.1037_0022-006X.65.2.292.a,TRUE
10.1037_0022-006X.65.2.337,TRUE
10.1037_0022-006X.65.4.653,TRUE
10.1037_0022-006X.65.5.867,TRUE
10.1037_0022-006X.65.5.883,TRUE
10.1037_0022-006X.65.6.1042,TRUE
10.1037_0022-006X.65.6.911,TRUE
10.1037_0022-006X.66.1.199,TRUE
10.1037_0022-006X.66.2.248,TRUE
10.1037_0022-006X.66.2.290,TRUE
10.1037_0022-006X.66.2.304,TRUE
10.1037_0022-006X.66.2.337,TRUE
10.1037_0022-006X.66.2.369,TRUE
10.1037_0022-006X.66.2.400,TRUE
10.1037_0022-006X.66.3.451,TRUE
10.1037_0022-006X.66.3.484,TRUE
10.1037_0022-006X.66.3.493,TRUE
10.1037_0022-006X.66.3.500,TRUE
10.1037_0022-006X.66.3.549,TRUE
10.1037_0022-006X.66.3.558,TRUE
10.1037_0022-006X.66.3.586,TRUE
10.1037_0022-006X.66.4.646,TRUE
10.1037_0022-006X.66.5.715,TRUE
10.1037_0022-006X.66.5.731,TRUE
10.1037_0022-006X.66.5.753,TRUE
10.1037_0022-006X.66.5.784,TRUE
10.1037_0022-006X.66.5.825,TRUE
10.1037_0022-006X.66.5.856,TRUE
10.1037_0022-006X.66.6.1012,TRUE
10.1037_0022-006X.66.6.948,TRUE
10.1037_0022-006X.66.6.967,TRUE
10.1037_0022-006X.66.6.994,TRUE
10.1037_0022-006X.67.1.13,TRUE
10.1037_0022-006X.67.1.28,TRUE
10.1037_0022-006X.67.1.43,TRUE
10.1037_0022-006X.67.2.171,TRUE
10.1037_0022-006X.67.2.201,TRUE
10.1037_0022-006X.67.2.212,TRUE
10.1037_0022-006X.67.2.239,TRUE
10.1037_0022-006X.67.2.243,TRUE
10.1037_0022-006X.67.3.435,TRUE
10.1037_0022-006X.67.4.491,TRUE
10.1037_0022-006X.67.5.666,TRUE
10.1037_0022-006X.67.5.711,TRUE
10.1037_0022-006X.67.5.725,TRUE
10.1037_0022-006X.67.5.776,TRUE
10.1037_0022-006X.67.6.859,TRUE
10.1037_0022-006X.67.6.905,TRUE
10.1037_0022-006X.67.6.917,TRUE
10.1037_0022-006X.67.6.967,TRUE
10.1037_0022-006X.68.2.209,TRUE
10.1037_0022-006X.68.2.226,TRUE
10.1037_0022-006X.68.3.407,TRUE
10.1037_0022-006X.68.3.425,TRUE
10.1037_0022-006X.68.3.451,TRUE
10.1037_0022-006X.68.3.526,TRUE
10.1037_0022-006X.68.3.531,TRUE
10.1037_0022-006X.68.4.586,TRUE
10.1037_0022-006X.68.4.624,TRUE
10.1037_0022-006X.68.4.658,TRUE
10.1037_0022-006X.68.5.788,TRUE
10.1037_0022-006X.68.5.818,TRUE
10.1037_0022-006X.68.5.843,TRUE
10.1037_0022-006X.68.5.857,TRUE
10.1037_0022-006X.68.5.864,TRUE
10.1037_0022-006X.68.5.875,TRUE
10.1037_0022-006X.68.5.909,TRUE
10.1037_0022-006X.68.6.1027,TRUE
10.1037_0022-006X.69.1.119,TRUE
10.1037_0022-006X.69.1.125,TRUE
10.1037_0022-006X.69.1.41,TRUE
10.1037_0022-006X.69.1.85,TRUE
10.1037_0022-006X.69.2.184,TRUE
10.1037_0022-006X.69.2.215,TRUE
10.1037_0022-006X.69.2.262,TRUE
10.1037_0022-006X.69.3.347,TRUE
10.1037_0022-006X.69.3.416,TRUE
10.1037_0022-006X.69.3.541,TRUE
10.1037_0022-006X.69.3.552,TRUE
10.1037_0022-006X.69.3.560,TRUE
10.1037_0022-006X.69.4.712,TRUE
10.1037_0022-006X.69.4.727,TRUE
10.1037_0022-006X.69.5.756,TRUE
10.1037_0022-006X.69.5.786,TRUE
10.1037_0022-006X.69.5.802,TRUE
10.1037_0022-006X.69.6.1026,TRUE
10.1037_0022-006X.69.6.1037,TRUE
10.1037_0022-006X.69.6.1056,TRUE
10.1037_0022-006X.69.6.1073,TRUE
10.1037_0022-006X.69.6.926,TRUE
10.1037_0022-006X.69.6.950,TRUE
10.1037_0022-006X.69.6.959,TRUE
10.1037_0022-006X.69.6.971,TRUE
10.1037_0022-006X.70.1.169,TRUE
10.1037_0022-006X.70.1.179,TRUE
10.1037_0022-006X.70.1.205,TRUE
10.1037_0022-006X.70.1.235,TRUE
10.1037_0022-006X.70.2.311,TRUE
10.1037_0022-006X.70.2.362,TRUE
10.1037_0022-006X.70.2.378,TRUE
10.1037_0022-006X.70.4.1010,TRUE
10.1037_0022-006X.70.4.1022,TRUE
10.1037_0022-006X.70.4.897,TRUE
10.1037_0022-006X.70.4.916,TRUE
10.1037_0022-006X.70.4.926,TRUE
10.1037_0022-006X.70.4.961,TRUE
10.1037_0022-006X.70.4.967,TRUE
10.1037_0022-006X.70.4.998,TRUE
10.1037_0022-006X.70.5.1112,TRUE
10.1037_0022-006X.71.1.22,TRUE
10.1037_0022-006X.71.1.31,TRUE
10.1037_0022-006X.71.1.71,TRUE
10.1037_0022-006X.71.2.211,TRUE
10.1037_0022-006X.71.2.261,TRUE
10.1037_0022-006X.71.5.918,TRUE
10.1037_0022-006X.71.6.1025,TRUE
10.1037_0022-006X.71.6.1058,TRUE
10.1037_0022-006X.71.6.1076,TRUE
10.1037_0022-006X.71.6.980,TRUE
10.1037_0022-006X.71.6.987,TRUE
10.1037_0022-006X.71.6.997,TRUE
10.1037_0022-006X.72.1.113,TRUE
10.1037_0022-006X.72.1.121,TRUE
10.1037_0022-006X.72.1.19,TRUE
10.1037_0022-006X.72.1.91,TRUE
10.1037_0022-006X.72.3.382,TRUE
10.1037_0022-006X.72.3.400,TRUE
10.1037_0022-006X.72.3.467,TRUE
10.1037_0022-006X.72.3.479,TRUE
10.1037_0022-006X.72.4.597,TRUE
10.1037_0022-006X.72.4.605,TRUE
10.1037_0022-006X.72.4.653,TRUE
10.1037_0022-006X.72.4.660,TRUE
10.1037_0022-006X.72.4.689,TRUE
10.1037_0022-006X.72.4.736,TRUE
10.1037_0022-006X.72.6.1038,TRUE
10.1037_0022-006X.72.6.1090,TRUE
10.1037_0022-006X.72.6.956,TRUE
10.1037_0022-006X.73.2.203,TRUE
10.1037_0022-006X.73.2.212,TRUE
10.1037_0022-006X.73.2.229,TRUE
10.1037_0022-006X.73.2.249,TRUE
10.1037_0022-006X.73.2.262,TRUE
10.1037_0022-006X.73.3.371,TRUE
10.1037_0022-006X.73.3.466,TRUE
10.1037_0022-006X.73.4.617,TRUE
10.1037_0022-006X.73.4.624,TRUE
10.1037_0022-006X.73.4.634,TRUE
10.1037_0022-006X.73.4.658,TRUE
10.1037_0022-006X.73.4.678,TRUE
10.1037_0022-006X.73.4.689,TRUE
